productid,attribute_name,attributevalue
12658194,Fabric,10
12658194,Color,31
12658194,Season,6
12658194,Neckline,8
12658202,Category,1
12658202,Fit,0
12658202,Sleeve Length,3
12658202,Fabric,2
12658202,Color,45
12658202,Season,6
12658202,Neckline,4
12658204,Category,1
12658204,Fit,0
12658204,Sleeve Length,3
12658204,Fabric,2
12658204,Color,45
12658204,Season,6
12658204,Neckline,8
12658502,Category,1
12658502,Fit,0
12658502,Sleeve Length,3
12658502,Fabric,2
12658502,Color,22
12658502,Season,6
12658502,Neckline,4
12658504,Category,1
12658504,Fit,14
12658504,Sleeve Length,21
12658504,Fabric,2
12658504,Color,22
12658504,Season,6
12658504,Neckline,4
12658506,Category,1
12658506,Fit,14
12658506,Sleeve Length,23
12658506,Fabric,10
12658506,Color,18
12658506,Season,6
12658506,Neckline,4
12658508,Category,1
12658508,Fit,14
12658508,Sleeve Length,23
12658508,Fabric,10
12658508,Color,45
12658508,Season,6
12658508,Neckline,4
12658510,Category,1
12658510,Fit,0
12658510,Sleeve Length,3
12658510,Fabric,10
12658510,Color,45
12658510,Season,6
12658510,Neckline,8
12658512,Category,1
12658512,Fit,0
12658512,Sleeve Length,3
12658512,Fabric,10
12658512,Color,22
12658512,Season,6
12658512,Neckline,8
12658514,Category,1
12658514,Fit,0
12658514,Sleeve Length,3
12658514,Fabric,2
12658514,Color,22
12658514,Season,6
12658514,Neckline,4
12658516,Category,1
12658516,Fit,0
12658516,Sleeve Length,13
12658516,Fabric,2
12658516,Color,22
12658516,Season,6
12658516,Neckline,8
12658524,Category,1
12658524,Fit,0
12658524,Sleeve Length,3
12658524,Fabric,46
12658524,Color,57
12658524,Season,6
12658524,Neckline,8
12658526,Category,1
12658526,Fit,0
12658526,Sleeve Length,3
12658526,Fabric,46
12658526,Color,22
12658526,Season,6
12658526,Neckline,8
12658528,Category,1
12658528,Fit,24
12658528,Sleeve Length,21
12658528,Fabric,10
12658528,Color,22
12658528,Season,6
12658528,Neckline,4
12658530,Category,1
12658530,Fit,24
12658530,Sleeve Length,21
12658530,Fabric,10
12658530,Color,31
12658530,Season,6
12658530,Neckline,4
12658532,Category,1
12658532,Fit,0
12658532,Sleeve Length,3
12658532,Fabric,10
12658532,Color,18
12658532,Season,6
12658532,Neckline,8
12658534,Category,1
12658534,Fit,0
12658534,Sleeve Length,3
12658534,Fabric,10
12658534,Color,64
12658534,Season,6
12658534,Neckline,8
12658536,Category,1
12658536,Fit,0
12658536,Sleeve Length,53
12658536,Fabric,10
12658536,Color,38
12658536,Season,6
12658536,Neckline,4
12658538,Category,1
12658538,Fit,14
12658538,Sleeve Length,3
12658538,Fabric,2
12658538,Color,22
12658538,Season,6
12658538,Neckline,8
12658542,Category,1
12658542,Fit,0
12658542,Sleeve Length,3
12658542,Fabric,2
12658542,Color,31
12658542,Season,6
12658542,Neckline,8
12658546,Category,1
12658546,Fit,0
12658546,Sleeve Length,3
12658546,Fabric,2
12658546,Color,41
12658546,Season,6
12658546,Neckline,8
12658548,Category,1
12658548,Fit,0
12658548,Sleeve Length,3
12658548,Fabric,2
12658548,Color,38
12658548,Season,6
12658548,Neckline,8
12658550,Category,1
12658550,Fit,0
12658550,Sleeve Length,3
12658550,Fabric,2
12658550,Color,108
12658550,Season,6
12658550,Neckline,8
12658552,Category,1
12658552,Fit,0
12658552,Sleeve Length,3
12658552,Fabric,10
12658552,Color,22
12658552,Season,6
12658552,Neckline,4
12658554,Category,1
12658554,Fit,0
12658554,Sleeve Length,3
12658554,Fabric,16
12658554,Color,38
12658554,Season,6
12658554,Neckline,51
12658556,Category,1
12658556,Fit,0
12658556,Sleeve Length,3
12658556,Fabric,16
12658556,Color,41
12658556,Season,6
12658556,Neckline,51
12658560,Category,1
12658560,Fit,24
12658560,Sleeve Length,21
12658560,Fabric,2
12658560,Color,45
12658560,Season,6
12658560,Neckline,8
12658562,Category,1
12658562,Fit,36
12658562,Sleeve Length,3
12658562,Fabric,46
12658562,Color,22
12658562,Season,6
12658562,Neckline,8
12658564,Category,1
12658564,Fit,0
12658564,Sleeve Length,3
12658564,Fabric,10
12658564,Color,22
12658564,Season,6
12658564,Neckline,4
12658566,Category,1
12658566,Fit,0
12658566,Sleeve Length,3
12658566,Fabric,46
12658566,Color,31
12658566,Season,6
12658566,Neckline,4
12658568,Category,1
12658568,Fit,0
12658568,Sleeve Length,48
12658568,Fabric,10
12658568,Color,20
12658568,Season,6
12658568,Neckline,4
12658570,Category,1
12658570,Fit,14
12658570,Sleeve Length,23
12658570,Fabric,2
12658570,Color,35
12658570,Season,6
12658570,Neckline,26
12658572,Category,1
12658572,Fit,14
12658572,Sleeve Length,23
12658572,Fabric,2
12658572,Color,31
12658572,Season,6
12658572,Neckline,26
12658574,Category,1
12658574,Fit,24
12658574,Sleeve Length,3
12658574,Fabric,2
12658574,Color,20
12658574,Season,6
12658574,Neckline,8
12658576,Category,1
12658576,Fit,0
12658576,Sleeve Length,3
12658576,Fabric,10
12658576,Color,20
12658576,Season,6
12658576,Neckline,8
12658580,Category,1
12658580,Fit,14
12658580,Sleeve Length,3
12658580,Fabric,10
12658580,Color,20
12658580,Season,6
12658580,Neckline,8
12658584,Category,1
12658584,Fit,0
12658584,Sleeve Length,13
12658584,Fabric,2
12658584,Color,32
12658584,Season,6
12658584,Neckline,8
12658586,Category,1
12658586,Fit,0
12658586,Sleeve Length,13
12658586,Fabric,2
12658586,Color,22
12658586,Season,6
12658586,Neckline,8
12658588,Category,1
12658588,Fit,0
12658588,Sleeve Length,13
12658588,Fabric,2
12658588,Color,35
12658588,Season,6
12658588,Neckline,8
12658594,Category,1
12658594,Fit,0
12658594,Sleeve Length,3
12658594,Fabric,10
12658594,Color,20
12658594,Season,6
12658594,Neckline,8
12658596,Category,1
12658596,Fit,0
12658596,Sleeve Length,3
12658596,Fabric,10
12658596,Color,31
12658596,Season,6
12658596,Neckline,8
12658598,Category,1
12658598,Fit,0
12658598,Sleeve Length,3
12658598,Fabric,2
12658598,Color,22
12658598,Season,6
12658598,Neckline,26
12658600,Category,1
12658600,Fit,0
12658600,Sleeve Length,3
12658600,Fabric,2
12658600,Color,17
12658600,Season,6
12658600,Neckline,26
12658602,Category,1
12658602,Fit,0
12658602,Sleeve Length,3
12658602,Fabric,2
12658602,Color,31
12658602,Season,6
12658602,Neckline,26
12658604,Category,1
12658604,Fit,0
12658604,Sleeve Length,3
12658604,Fabric,2
12658604,Color,32
12658604,Season,6
12658604,Neckline,8
12658606,Category,1
12658606,Fit,14
12658606,Sleeve Length,21
12658606,Fabric,2
12658606,Color,17
12658606,Season,6
12658606,Neckline,4
12658608,Category,1
12658608,Fit,0
12658608,Sleeve Length,3
12658608,Fabric,10
12658608,Color,45
12658608,Season,6
12658608,Neckline,8
12658612,Category,1
12658612,Fit,0
12658612,Sleeve Length,3
12658612,Fabric,46
12658612,Color,22
12658612,Season,6
12658612,Neckline,4
12658614,Category,1
12658614,Fit,0
12658614,Sleeve Length,3
12658614,Fabric,10
12658614,Color,22
12658614,Season,6
12658614,Neckline,4
12658616,Category,1
12658616,Fit,0
12658616,Sleeve Length,3
12658616,Fabric,2
12658616,Color,22
12658616,Season,6
12658616,Neckline,8
12658618,Category,1
12658618,Fit,0
12658618,Sleeve Length,21
12658618,Fabric,2
12658618,Color,40
12658618,Season,6
12658618,Neckline,4
12658620,Category,1
12658620,Fit,0
12658620,Sleeve Length,21
12658620,Fabric,2
12658620,Color,20
12658620,Season,6
12658620,Neckline,26
12658632,Category,1
12658632,Fit,0
12658632,Sleeve Length,21
12658632,Fabric,2
12658632,Color,20
12658632,Season,6
12658632,Neckline,4
12658634,Category,1
12658634,Fit,24
12658634,Sleeve Length,48
12658634,Fabric,2
12658634,Color,40
12658634,Season,6
12658634,Neckline,8
12658674,Category,1
12658674,Fit,0
12658674,Sleeve Length,3
12658674,Fabric,2
12658674,Color,40
12658674,Season,6
12658674,Neckline,8
12658676,Category,1
12658676,Fit,0
12658676,Sleeve Length,53
12658676,Fabric,2
12658676,Color,18
12658676,Season,6
12658676,Neckline,4
12658680,Category,1
12658680,Fit,0
12658680,Sleeve Length,3
12658680,Fabric,2
12658680,Color,40
12658680,Season,6
12658680,Neckline,26
12658682,Category,1
12658682,Fit,37
12658682,Sleeve Length,3
12658682,Fabric,2
12658682,Color,40
12658682,Season,6
12658682,Neckline,8
12658684,Category,1
12658684,Fit,44
12658684,Sleeve Length,48
12658684,Fabric,2
12658684,Color,40
12658684,Season,6
12658684,Neckline,4
12658686,Category,1
12658686,Fit,0
12658686,Sleeve Length,13
12658686,Fabric,2
12658686,Color,22
12658686,Season,6
12658686,Neckline,4
12658696,Category,1
12658696,Fit,0
12658696,Sleeve Length,3
12658696,Fabric,10
12658696,Color,18
12658696,Season,5
12658696,Neckline,26
12658698,Category,1
12658698,Fit,0
12658698,Sleeve Length,13
12658698,Fabric,10
12658698,Color,17
12658698,Season,5
12658698,Neckline,4
12657692,Category,1
12657692,Fit,14
12657692,Sleeve Length,3
12657692,Fabric,2
12657692,Color,52
12657692,Season,6
12657692,Neckline,51
12657694,Category,1
12657694,Fit,14
12657694,Sleeve Length,23
12657694,Fabric,2
12657694,Color,35
12657694,Season,6
12657694,Neckline,4
12657696,Category,1
12657696,Fit,14
12657696,Sleeve Length,3
12657696,Fabric,2
12657696,Color,41
12657696,Season,6
12657696,Neckline,51
12657698,Category,1
12657698,Fit,14
12657698,Sleeve Length,3
12657698,Fabric,2
12657698,Color,35
12657698,Season,6
12657698,Neckline,51
12657700,Category,1
12657700,Fit,37
12657700,Sleeve Length,13
12657700,Fabric,2
12657700,Color,106
12657700,Season,6
12657700,Neckline,8
12657704,Category,1
12657704,Fit,37
12657704,Sleeve Length,3
12657704,Fabric,2
12657704,Color,32
12657704,Season,6
12657704,Neckline,26
12657706,Category,1
12657706,Fit,37
12657706,Sleeve Length,3
12657706,Fabric,2
12657706,Color,18
12657706,Season,6
12657706,Neckline,26
12657390,Category,1
12657390,Fit,0
12657390,Sleeve Length,23
12657390,Fabric,10
12657390,Color,35
12657390,Season,6
12657390,Neckline,26
12657402,Category,1
12657402,Fit,0
12657402,Sleeve Length,23
12657402,Fabric,2
12657402,Color,22
12657402,Season,6
12657402,Neckline,26
12658126,Category,1
12658126,Fit,0
12658126,Sleeve Length,23
12658126,Fabric,2
12658126,Color,31
12658126,Season,6
12658126,Neckline,4
12658544,Category,1
12658544,Fit,44
12658544,Sleeve Length,3
12658544,Fabric,2
12658544,Color,45
12658544,Season,6
12658544,Neckline,8
12658582,Category,1
12658582,Fit,0
12658582,Sleeve Length,23
12658582,Fabric,2
12658582,Color,31
12658582,Season,6
12658582,Neckline,26
12657386,Category,1
12657386,Fit,0
12657386,Sleeve Length,3
12657386,Fabric,2
12657386,Color,35
12657386,Season,6
12657386,Neckline,4
12657394,Category,1
12657394,Fit,0
12657394,Sleeve Length,3
12657394,Fabric,10
12657394,Color,22
12657394,Season,6
12657394,Neckline,4
12657396,Category,1
12657396,Fit,0
12657396,Sleeve Length,3
12657396,Fabric,10
12657396,Color,22
12657396,Season,6
12657396,Neckline,4
12657398,Category,1
12657398,Fit,0
12657398,Sleeve Length,3
12657398,Fabric,10
12657398,Color,22
12657398,Season,6
12657398,Neckline,8
12657400,Category,1
12657400,Fit,0
12657400,Sleeve Length,3
12657400,Fabric,10
12657400,Color,35
12657400,Season,6
12657400,Neckline,8
12657406,Category,1
12657406,Fit,0
12657406,Sleeve Length,23
12657406,Fabric,2
12657406,Color,22
12657406,Season,6
12657406,Neckline,4
12657408,Category,1
12657408,Fit,0
12657408,Sleeve Length,23
12657408,Fabric,2
12657408,Color,22
12657408,Season,6
12657408,Neckline,4
12657426,Category,1
12657426,Fit,0
12657426,Sleeve Length,3
12657426,Fabric,16
12657426,Color,20
12657426,Season,5
12657426,Neckline,4
12657438,Category,1
12657438,Fit,0
12657438,Sleeve Length,3
12657438,Fabric,2
12657438,Color,57
12657438,Season,6
12657438,Neckline,8
12657440,Category,1
12657440,Fit,0
12657440,Sleeve Length,3
12657440,Fabric,2
12657440,Color,80
12657440,Season,6
12657440,Neckline,8
12657442,Category,1
12657442,Fit,0
12657442,Sleeve Length,3
12657442,Fabric,2
12657442,Color,35
12657442,Season,6
12657442,Neckline,8
12657450,Category,1
12657450,Fit,0
12657450,Sleeve Length,3
12657450,Fabric,10
12657450,Color,40
12657450,Season,5
12657450,Neckline,8
12657538,Category,1
12657538,Fit,0
12657538,Sleeve Length,23
12657538,Fabric,16
12657538,Color,65
12657538,Season,5
12657538,Neckline,4
12657588,Category,1
12657588,Fit,0
12657588,Sleeve Length,3
12657588,Fabric,2
12657588,Color,17
12657588,Season,6
12657588,Neckline,4
12657590,Category,1
12657590,Fit,0
12657590,Sleeve Length,3
12657590,Fabric,2
12657590,Color,31
12657590,Season,6
12657590,Neckline,4
12657678,Category,1
12657678,Fit,0
12657678,Sleeve Length,13
12657678,Fabric,10
12657678,Color,18
12657678,Season,6
12657678,Neckline,4
12657682,Category,1
12657682,Fit,0
12657682,Sleeve Length,13
12657682,Fabric,10
12657682,Color,28
12657682,Season,6
12657682,Neckline,4
12657684,Category,1
12657684,Fit,0
12657684,Sleeve Length,3
12657684,Fabric,10
12657684,Color,40
12657684,Season,6
12657684,Neckline,8
12657686,Category,1
12657686,Fit,0
12657686,Sleeve Length,13
12657686,Fabric,10
12657686,Color,18
12657686,Season,6
12657686,Neckline,8
12657688,Category,1
12657688,Fit,0
12657688,Sleeve Length,13
12657688,Fabric,10
12657688,Color,38
12657688,Season,6
12657688,Neckline,4
12657690,Category,1
12657690,Fit,0
12657690,Sleeve Length,13
12657690,Fabric,10
12657690,Color,20
12657690,Season,6
12657690,Neckline,4
12658112,Category,1
12658112,Fit,0
12658112,Sleeve Length,3
12658112,Fabric,2
12658112,Color,45
12658112,Season,6
12658112,Neckline,8
12658578,Category,1
12658578,Fit,0
12658578,Sleeve Length,3
12658578,Fabric,10
12658578,Color,45
12658578,Season,6
12658578,Neckline,4
12658628,Category,1
12658628,Fit,0
12658628,Sleeve Length,3
12658628,Fabric,2
12658628,Color,20
12658628,Season,6
12658628,Neckline,8
12657506,Category,1
12657506,Fit,0
12657506,Sleeve Length,23
12657506,Fabric,2
12657506,Color,25
12657506,Season,6
12657506,Neckline,51
12657564,Category,1
12657564,Fit,44
12657564,Sleeve Length,3
12657564,Fabric,2
12657564,Color,32
12657564,Season,6
12657564,Neckline,51
12657566,Category,1
12657566,Fit,44
12657566,Sleeve Length,3
12657566,Fabric,2
12657566,Color,35
12657566,Season,6
12657566,Neckline,51
12657568,Category,1
12657568,Fit,44
12657568,Sleeve Length,3
12657568,Fabric,2
12657568,Color,153
12657568,Season,6
12657568,Neckline,51
12657354,Category,1
12657354,Fabric,2
12657354,Color,17
12657354,Season,6
12657388,Category,1
12657388,Fabric,2
12657388,Color,57
12657388,Season,6
12657528,Category,1
12657528,Fabric,10
12657528,Color,28
12657528,Season,6
12657722,Category,1
12657722,Fabric,10
12657722,Color,122
12657722,Season,6
12657758,Category,1
12657758,Fabric,2
12657758,Color,25
12657758,Season,6
12657776,Category,1
12657776,Fabric,2
12657776,Color,28
12657776,Season,6
12657808,Category,1
12657808,Fabric,2
12657808,Color,25
12657808,Season,6
12658128,Category,1
12658128,Fabric,2
12658128,Color,35
12658128,Season,6
12658142,Category,1
12658142,Fabric,2
12658142,Color,17
12658142,Season,6
12658214,Category,1
12658214,Fabric,2
12658214,Color,22
12658214,Season,6
12658522,Category,1
12658522,Fabric,2
12658522,Color,41
12658522,Season,6
12658610,Category,1
12658610,Fabric,46
12658610,Color,40
12658610,Season,6
12658636,Category,1
12658636,Fabric,2
12658636,Color,22
12658636,Season,6
12658688,Category,1
12658688,Fabric,2
12658688,Color,18
12658688,Season,6
12658520,Category,1
12658520,Fabric,2
12658520,Color,79
12658520,Season,6
12657532,Category,1
12657532,Fabric,2
12657532,Color,28
12657532,Season,6
12657634,Category,1
12657634,Fabric,2
12657634,Color,40
12657634,Season,6
12657636,Category,1
12657636,Fabric,2
12657636,Color,28
12657636,Season,6
12657638,Category,1
12657638,Fabric,2
12657638,Color,25
12657638,Season,6
12657640,Category,1
12657640,Fabric,2
12657640,Color,41
12657640,Season,6
12658690,Category,1
12658690,Fabric,2
12658690,Color,40
12658690,Season,6
12657372,Category,1
12657372,Fabric,16
12657372,Color,57
12657372,Season,6
12657572,Category,1
12657572,Fabric,2
12657572,Color,22
12657572,Season,6
12657612,Category,1
12657612,Fabric,16
12657612,Color,40
12657612,Season,6
12657614,Category,1
12657614,Fabric,16
12657614,Color,28
12657614,Season,6
12657616,Category,1
12657616,Fabric,16
12657616,Color,17
12657616,Season,6
12657618,Category,1
12657618,Fabric,16
12657618,Color,41
12657618,Season,6
12657620,Category,1
12657620,Fabric,16
12657620,Color,25
12657620,Season,6
12657622,Category,1
12657622,Fabric,16
12657622,Color,22
12657622,Season,6
12657624,Category,1
12657624,Fabric,16
12657624,Color,45
12657624,Season,6
12657626,Category,1
12657626,Fabric,16
12657626,Color,17
12657626,Season,6
12657754,Category,1
12657754,Fabric,16
12657754,Color,25
12657754,Season,6
12657756,Category,1
12657756,Fabric,2
12657756,Color,25
12657756,Season,6
12657772,Category,1
12657772,Fabric,2
12657772,Color,28
12657772,Season,6
12657794,Category,1
12657794,Fabric,10
12657794,Color,41
12657794,Season,6
12657798,Category,1
12657798,Fabric,2
12657798,Color,41
12657798,Season,6
12658152,Category,1
12658152,Fabric,2
12658152,Color,22
12658152,Season,6
12658154,Category,1
12658154,Fabric,2
12658154,Color,17
12658154,Season,6
12658212,Category,1
12658212,Fabric,16
12658212,Color,45
12658212,Season,6
12658518,Category,1
12658518,Fabric,16
12658518,Color,18
12658518,Season,6
12658590,Category,1
12658590,Fabric,2
12658590,Color,22
12658590,Season,6
12657384,Category,1
12657384,Fabric,2
12657384,Color,35
12657384,Season,6
12657502,Category,1
12657502,Fabric,2
12657502,Color,17
12657502,Season,6
12657792,Category,1
12657792,Fabric,2
12657792,Color,41
12657792,Season,6
12658114,Category,1
12658114,Fabric,2
12658114,Color,45
12658114,Season,6
12658116,Category,1
12658116,Fabric,2
12658116,Color,31
12658116,Season,6
12658140,Category,1
12658140,Fabric,2
12658140,Color,17
12658140,Season,6
12657628,Category,1
12657628,Fabric,2
12657628,Color,28
12657628,Season,6
12657630,Category,1
12657630,Fabric,2
12657630,Color,25
12657630,Season,6
12657866,Category,12
12657866,Fit,24
12657866,Sleeve Length,23
12657866,Fabric,10
12657866,Color,111
12657866,Season,6
12657866,Neckline,4
12657870,Category,12
12657870,Fit,24
12657870,Sleeve Length,23
12657870,Fabric,10
12657870,Color,87
12657870,Season,6
12657870,Neckline,4
12657888,Category,12
12657888,Fit,14
12657888,Sleeve Length,23
12657888,Fabric,16
12657888,Color,20
12657888,Season,6
12657888,Neckline,4
12657950,Category,12
12657950,Fit,24
12657950,Sleeve Length,23
12657950,Fabric,16
12657950,Color,31
12657950,Season,6
12657950,Neckline,4
12657952,Category,12
12657952,Fit,14
12657952,Sleeve Length,23
12657952,Fabric,16
12657952,Color,84
12657952,Season,6
12657952,Neckline,4
12657954,Category,12
12657954,Fit,14
12657954,Sleeve Length,23
12657954,Fabric,16
12657954,Color,45
12657954,Season,6
12657954,Neckline,4
12657960,Category,12
12657960,Fit,24
12657960,Sleeve Length,21
12657960,Fabric,2
12657960,Color,18
12657960,Season,6
12657960,Neckline,4
12657962,Category,12
12657962,Fit,24
12657962,Sleeve Length,23
12657962,Fabric,2
12657962,Color,18
12657962,Season,6
12657962,Neckline,4
12657968,Category,12
12657968,Fit,24
12657968,Sleeve Length,23
12657968,Fabric,2
12657968,Color,35
12657968,Season,6
12657968,Neckline,4
12657974,Category,12
12657974,Fit,14
12657974,Sleeve Length,23
12657974,Fabric,2
12657974,Color,31
12657974,Season,6
12657974,Neckline,4
12658018,Category,12
12658018,Fit,14
12658018,Sleeve Length,21
12658018,Fabric,10
