UserId,product_list
16144,"[11659044, 12657656, 12658350, 12658684, 12658110, 12658414, 12973004, 12658190, 12657436, 12657586]"
16195,"[12658404, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
16198,"[11360722, 11407102, 11660028, 12371268, 11480994, 11714700, 11660076, 11660250, 12407128, 12407764]"
16217,"[11659520, 11659706, 11659736, 12322646, 12360454, 12407754, 12657628, 12658106, 12658364, 11659834]"
16225,"[12407732, 13653656, 12360464, 12406922, 12407794, 11659310, 12407040, 12657734, 12406888, 13039848]"
16237,"[12407734, 12407810, 11659706, 13039648, 12407494, 12658360, 11659238, 12658606, 11659708, 11660124]"
16238,"[11658988, 11660002, 12371322, 12371324, 12371326, 12406888, 12406904, 12407338, 12407340, 12407386]"
16291,"[12658618, 12658620, 12657376, 11659302, 11659946, 12657370, 12658160, 12658138, 12658616, 11658996]"
16306,"[12657606, 12657790, 11659158, 12657774, 12658682, 12657610, 12657638, 12406874, 12657604, 12657640]"
16328,"[11141644, 11145748, 11237222, 11659218, 11659346, 11659450, 11659526, 12322660, 12406930, 12407568]"
16329,"[12407154, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
16346,"[11659860, 12407672, 12657590, 12657778, 11659964, 12407030, 12407322, 12657562, 12406924, 12399312]"
16359,"[11659958, 12658002, 13039542, 12657954, 11659220, 12407188, 12657562, 12657876, 12658612, 13017340]"
16375,"[12407648, 12407650, 12407780, 12371378, 11460792, 11659548, 12407390, 12407762, 12407728, 12407826]"
16450,"[11407412, 11659934, 11407182, 12658092, 11407120, 11481020, 12406890, 11407410, 12407402, 12657680]"
16452,"[12657442, 11714318, 11659936, 12658246, 12657394, 12657396, 12371924, 12657596, 12657634, 11659304]"
16470,"[12407400, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
16471,"[11659958, 12360390, 12988604, 12396560, 12658186, 11659164, 12657694, 12658316, 12407422, 12657716]"
16479,"[11659860, 12407742, 13039518, 11659626, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400]"
16503,"[13039848, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
16518,"[11659302, 12407458, 12407592, 12657616, 13039656, 12658570, 12360384, 12371348, 12371352, 12406860]"
16524,"[12360438, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
16528,"[11659110, 12407416, 12657640, 12658212, 11659074, 11714594, 12657532, 11659340, 12657636, 12696914]"
16534,"[13038978, 13038966, 13038968, 13038974, 13039556, 11659954, 12658182, 13039822, 12658512, 12407154]"
16539,"[12396560, 12407386, 12371250, 12657618, 12407248, 12371316, 14122766, 12371288, 11659880, 11714594]"
16541,"[12406904, 12406930, 12407498, 12406886, 12407502, 12406888, 12371248, 12406874, 12407672, 12406872]"
16561,"[11659240, 12371376, 12371378, 12658398, 12407790, 12407498, 12360436, 12407792, 11659666, 11659914]"
16566,"[11659918, 11659240, 12406966, 12407734, 11659236, 12371270, 12407880, 13039650, 12407824, 12407516]"
16588,"[11659628, 13039026, 13039076, 13039022, 13039020, 13039078, 13039100, 11659234, 11659618, 12407818]"
16598,"[12407522, 12657760, 11659224, 12407394, 12407818, 12657416, 12657540, 11659632, 12406912, 11659884]"
16605,"[12396550, 12406986, 12407198, 12657638, 12657642, 12657644, 12658186, 12658510, 13038962, 13039876]"
16611,"[11659552, 11659646, 11659764, 11659902, 12322666, 12371336, 12658104, 12658550, 13038866, 13039830]"
16645,"[12407834, 11659670, 12371374, 12658404, 12360432, 12658330, 12407708, 12658302, 12658328, 12658512]"
16655,"[12658302, 12658318, 12658262, 12658486, 12658148, 12658406, 11659540, 13039542, 13039650, 12657356]"
16671,"[13038820, 13038826, 13039508, 13038824, 13038818, 13038828, 13038816, 13038832, 13039820, 11659836]"
16672,"[11407478, 12360376, 12371248, 12657436, 12658418, 13039106, 12657724, 13039100, 12371306, 12396560]"
16688,"[13038854, 13038856, 11659742, 13039766, 14121848, 12360452, 13038850, 13038862, 13038866, 13038848]"
16695,"[11660136, 12406998, 11660124, 11660142, 12407080, 11660094, 12407388, 11660132, 11660196, 11660198]"
16698,"[11351668, 11407356, 11659250, 11659878, 12360390, 12396556, 12407212, 12407214, 12658042, 12658614]"
16704,"[11659954, 11714588, 11659960, 11659404, 11659450, 11659538, 11659706, 11659936, 12407502, 11659000]"
16706,"[12658108, 12658100, 11360672, 11660246, 12658606, 12407006, 11460730, 12658124, 12658012, 12658096]"
16707,"[13039532, 13039570, 11360778, 11660140, 12407770, 13039742, 13039526, 13039776, 13039502, 13039554]"
16723,"[11361056, 11407356, 11659220, 11659688, 11659838, 12360422, 12371244, 12407012, 12407014, 12407400]"
16724,"[11659432, 11659954, 11659566, 11659454, 11659946, 12657592, 12658512, 12407154, 12407730, 12371378]"
16727,"[12407616, 12657444, 12658466, 12407402, 12657366, 12657368, 12658110, 12658190, 12657370, 12657376]"
16733,"[12658502, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
16735,"[12657636, 12657606, 12657532, 12657634, 11658994, 12657604, 12657628, 12657614, 11659090, 12658512]"
16740,"[11407198, 12407790, 12407664, 11659540, 11460676, 12360454, 12407006, 11360874, 11460678, 11360912]"
16778,"[13038650, 13038858, 13038880, 13038966, 13039720, 13038968, 13039650, 13039774, 13039844, 11237196]"
16779,"[11407264, 13039496, 13039530, 13039742, 11360710, 11360800, 11659250, 13039504, 13039536, 12658414]"
16784,"[12371246, 12371338, 12406958, 12406996, 12407526, 12657730, 12371376, 12407618, 12407650, 12407880]"
16809,"[12406880, 12407278, 12696928, 11659142, 12360438, 12407132, 12406882, 11659112, 12407016, 12657620]"
16827,"[11461022, 12406874, 12407390, 12407496, 12407790, 12657368, 12657390, 12658104, 12658142, 12658150]"
16832,"[11659562, 11659654, 11714574, 12657658, 12658348, 12658504, 11659608, 11659652, 12407772, 12657364]"
16842,"[11659524, 12658404, 11659526, 11659570, 12360450, 11659546, 11659624, 11659670, 12658334, 12658320]"
16849,"[11407114, 12657724, 12407776, 11407278, 11360882, 12371258, 12658512, 12407154, 12407730, 12371378]"
16871,"[11141330, 11652758, 11659216, 11659236, 12657554, 12407394, 11149062, 11146754, 11141346, 11351668]"
16891,"[11481076, 11659106, 12371378, 12406918, 12407534, 12407924, 12658092, 12658302, 12658340, 12406880]"
16906,"[11659964, 11659966, 11658992, 11659954, 11714428, 11659546, 11659452, 11659944, 11659946, 12658512]"
16916,"[12406928, 12407022, 12407324, 12407498, 12657372, 12657616, 12657772, 12360386, 12407272, 12407624]"
16919,"[13039546, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
16922,"[11658994, 11659284, 12360426, 12407028, 12988638, 12657426, 12658096, 12658122, 12407484, 11659000]"
16942,"[11461040, 11659918, 12360426, 12407370, 12407468, 12658244, 12658430, 11659180, 12658140, 12406984]"
16958,"[12657900, 12658054, 12657894, 11660140, 12658066, 12657878, 13653612, 12407154, 12657950, 12657978]"
16963,"[11360998, 11460682, 11480992, 11659252, 11659574, 11659710, 11659860, 11659932, 12360424, 12360444]"
16965,"[11360654, 11360692, 12407080, 12407218, 12947662, 13653702, 11360696, 11714462, 11360694, 11660100]"
16969,"[11659878, 12658618, 12658304, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904]"
16987,"[11145702, 11660044, 11660104, 11660226, 12657532, 11237148, 11660100, 11660174, 12407142, 12407154]"
17015,"[12371244, 12407692, 12658258, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904]"
17023,"[11659578, 12407790, 12658398, 11407154, 11659652, 12407794, 12407850, 12658346, 12658436, 12407390]"
17029,"[11147290, 11659552, 11659620, 11714576, 12360380, 12406904, 12437326, 12657562, 12657622, 11659554]"
17033,"[11139192, 11139194, 11360894, 11407382, 11603772, 11659122, 11659358, 11659364, 11659366, 12371286]"
17034,"[12658260, 11659580, 12658262, 12407832, 12658330, 12658228, 12658512, 12407154, 12407730, 12371378]"
17039,"[11659030, 11460738, 12657584, 12658444, 11714428, 11714500, 12658586, 12658676, 11659880, 11714594]"
17042,"[11659102, 11659110, 12657550, 13039482, 12657626, 12406882, 12658152, 11659030, 11659108, 11659104]"
17083,"[11714462, 12658038, 11660092, 11660122, 11660150, 11714458, 11714694, 12657962, 12657978, 12658016]"
17084,"[11361056, 11659146, 11360760, 11659554, 11407272, 11407318, 11659728, 11660198, 11360924, 12407638]"
17093,"[13064966, 14122820, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742]"
17096,"[11460676, 12657510, 12657572, 12657656, 12657360, 12657366, 12657748, 12658118, 12658186, 12657622]"
17097,"[11659218, 11659958, 11659216, 12371298, 12407388, 13653516, 12406892, 12371244, 12658548, 12658586]"
17115,"[11407216, 11659288, 11659422, 11481050, 11659302, 11360870, 11360874, 11360912, 11407194, 11659060]"
17137,"[13039774, 12371386, 12407726, 12360406, 12407840, 12371378, 12658512, 12407154, 12407730, 12371378]"
17140,"[12657732, 12658544, 12658204, 12657376, 12406918, 12406922, 12657566, 12657650, 12406916, 12658440]"
17147,"[11659950, 12407672, 12407776, 12657580, 12658604, 12407690, 12407732, 12658274, 12406906, 12658212]"
17168,"[11659026, 11714428, 12657432, 12658534, 11659154, 11659190, 12658612, 12657558, 11659940, 12658502]"
17174,"[12657774, 12658604, 12658614, 12658510, 12657648, 12658586, 12657594, 12658184, 12658568, 12658502]"
17190,"[11603772, 11658944, 11659144, 11659246, 12406874, 12406894, 12407382, 12407390, 11659250, 11659362]"
17204,"[11658984, 11659332, 12657372, 12657482, 12657500, 12657772, 12657774, 12658212, 12658298, 12658320]"
17240,"[11659918, 11714458, 12407042, 12407354, 12407772, 12407792, 12658044, 12658316, 12658604, 11659236]"
17252,"[12407792, 12407780, 12371378, 12407708, 12407790, 12360436, 12407742, 11659302, 12371376, 12406874]"
17258,"[13039658, 13039820, 14121838, 13039826, 11659698, 12371374, 12407770, 12658226, 12658332, 12658354]"
17267,"[12406936, 12696926, 13039844, 13039846, 11481008, 12406908, 12657532, 11460916, 12655600, 12657360]"
17281,"[12658118, 12657552, 12658430, 12657554, 11659798, 12658554, 12658676, 12657748, 12657340, 12658188]"
17282,"[12406872, 12407794, 12995906, 13202658, 13202644, 13202654, 13202668, 13202662, 13202646, 13202642]"
17284,"[12407880, 12658362, 12658676, 13039516, 13039646, 12657360, 12658340, 12658342, 12658348, 12360444]"
17291,"[11659068, 13039846, 12371254, 12406904, 12406930, 12657532, 11659064, 12657614, 12657628, 12407416]"
17294,"[11659804, 11659822, 12658344, 12407730, 11659578, 11659608, 11659834, 11659852, 11659824, 12658222]"
17304,"[11659564, 12407678, 11460966, 11659538, 11659840, 12360438, 12407618, 12407658, 12437378, 12657360]"
17314,"[13039526, 13039650, 13039528, 13039736, 11360828, 13039564, 12360418, 13039540, 13039770, 13039810]"
17320,"[11714700, 12407110, 12407158, 12407774, 12407072, 12407132, 12657800, 12407114, 12407112, 11714464]"
17325,"[12658490, 12360388, 12658332, 12658330, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400]"
17330,"[11460910, 12407596, 13039848, 11659210, 11660246, 12657534, 12360382, 12371374, 12407674, 12657444]"
17333,"[13653656, 13653662, 12407800, 12407176, 13653632, 13653516, 13653646, 11659808, 12360454, 12407116]"
17335,"[12658312, 12407782, 12658218, 12658268, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400]"
17339,"[11603796, 12658384, 13039464, 13039466, 13039488, 13653650, 13039474, 13039482, 12407348, 12657500]"
17363,"[11659520, 12658370, 12658308, 12658476, 12396562, 12658260, 11659590, 12658512, 12407154, 12407730]"
17385,"[12407132, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
17407,"[12407726, 12407800, 11659812, 11659840, 12371386, 13039774, 12658486, 11407154, 12407684, 13039572]"
17410,"[13039466, 13039488, 13039492, 13039518, 13039624, 13039630, 13039846, 13039472, 13039468, 13039780]"
17422,"[11659126, 12322664, 11659362, 11660104, 11659068, 11659122, 12407154, 12407398, 12658328, 11360644]"
17446,"[11659216, 12360388, 12657366, 12658634, 12658682, 13038962, 12658550, 11659332, 12407408, 11659544]"
17450,"[11361010, 12360434, 12360464, 12407744, 12407790, 12407796, 12657500, 12658326, 12658344, 12658374]"
17456,"[11603770, 11659026, 11659124, 11659242, 11659340, 11659406, 11714484, 12657366, 12657430, 13773580]"
17457,"[11658946, 12657366, 12657374, 12657586, 12657376, 12658512, 12407154, 12407730, 12371378, 11659624]"
17467,"[11659022, 11659220, 12360382, 12407416, 12406868, 12406908, 12407934, 11659138, 12406904, 11659358]"
17473,"[11659534, 12371378, 11659250, 12658408, 11659740, 12322660, 11659628, 11659716, 12322644, 12658266]"
17491,"[12406904, 12407390, 12657532, 12696914, 11360894, 11407382, 11481024, 11603772, 11659244, 11659416]"
17495,"[11658994, 11659588, 11659472, 11659020, 11659024, 11659432, 11714428, 11659564, 11659604, 11659964]"
17499,"[12360390, 12658352, 12407742, 11460972, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400]"
17500,"[11460988, 11481080, 11481082, 11659362, 12657538, 12657642, 12696914, 11407382, 11460780, 11603772]"
17503,"[12657364, 12657646, 12657656, 12658096, 12658122, 12658674, 12657374, 12657648, 12657650, 12658502]"
17528,"[12407592, 12407870, 12407664, 11659998, 12407868, 12658512, 12407154, 12407730, 12371378, 11659624]"
17534,"[11659742, 11659780, 11659950, 13039792, 11659538, 11659710, 11659966, 12658608, 11659938, 12322662]"
17538,"[11407114, 11659284, 11659530, 11659604, 12371356, 12406940, 12658692, 12995908, 13039846, 13039904]"
17541,"[11659578, 12371378, 12407824, 12407792, 12322648, 12407648, 11659710, 12371382, 12407728, 12657656]"
17550,"[11659580, 11659764, 12658260, 11659972, 11659670, 11659550, 11659624, 12371386, 11659560, 12657366]"
17553,"[11460926, 11659616, 11659742, 13039842, 11659632, 11360760, 11360994, 11360996, 11361056, 11407264]"
17555,"[11360912, 11407264, 11407400, 11407416, 11460902, 11460966, 11659542, 11659566, 11659630, 11659668]"
17558,"[12371308, 12657618, 12658512, 12657610, 11659624, 12658520, 12696914, 12658612, 12988650, 11659538]"
17568,"[11659182, 12657612, 12657638, 12657794, 12658212, 12696926, 11659024, 11659340, 11714312, 12407356]"
17573,"[12406880, 12407832, 12407798, 12406890, 11659314, 12406882, 12406896, 11659336, 12407022, 12407234]"
17587,"[11145748, 12360376, 12360388, 12407792, 12407814, 12657724, 12658228, 12658300, 12696928, 11237222]"
17591,"[11659024, 12406862, 12657732, 12657754, 12658104, 12658184, 12658616, 12407386, 12658584, 12657622]"
17606,"[12407840, 12360426, 12360430, 13039560, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400]"
17608,"[12658502, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
17612,"[11360886, 11407374, 11407412, 11461042, 11481024, 11481078, 11481084, 11360878, 11460854, 11481006]"
17614,"[11361056, 11659578, 11659688, 11659798, 11659860, 11659964, 11714570, 12407830, 11460968, 11659640]"
17634,"[12360424, 12371374, 12407058, 12407206, 12407706, 12407730, 12658512, 12407154, 12407730, 12371378]"
17649,"[12407826, 12658380, 12658402, 12360454, 12371378, 12658404, 12658604, 12360428, 12360438, 11659604]"
17656,"[11659090, 12657634, 12657636, 12657532, 11603836, 12658512, 12407154, 12407730, 12371378, 11659624]"
17658,"[11361046, 11461040, 12407010, 12407318, 12658462, 12995872, 13038874, 11360884, 11480980, 11660008]"
17671,"[11659554, 12371378, 12658436, 12658480, 12658342, 11659826, 11659606, 11659622, 11714304, 12407642]"
17674,"[12407774, 12407702, 12407742, 12360424, 13039838, 13653516, 12407748, 12658512, 12407154, 12407730]"
17680,"[11659250, 11659362, 12407494, 12658406, 11603772, 11658944, 11659144, 11659246, 12406874, 12406894]"
17690,"[11659526, 11714540, 12407796, 13039516, 11659644, 12407818, 12407730, 12658046, 11659806, 12396562]"
17706,"[11659624, 11659670, 11659686, 11659640, 12658204, 12658342, 11659542, 11659666, 11659722, 11659580]"
17707,"[11480992, 11659518, 11360996, 11460792, 11480980, 11659050, 11659576, 11659932, 12322646, 12360424]"
17776,"[11659630, 12322658, 12407798, 13039044, 11407102, 12406946, 13039042, 11659826, 13039028, 11660188]"
17789,"[11145762, 11659570, 11145748, 11659978, 11148984, 11659926, 11714322, 11148922, 11659524, 11145640]"
17795,"[12407474, 12407382, 12407380, 11659314, 11659358, 11659366, 12407248, 12407416, 12657634, 12657638]"
17812,"[11360764, 11659538, 11659548, 11659734, 12371368, 12407656, 11714566, 12407734, 11460910, 11659624]"
17829,"[11141530, 12658690, 11659764, 11139524, 11407172, 11145654, 11139192, 11139194, 11603772, 12407400]"
17830,"[12658444, 12658480, 13039782, 11659526, 11714680, 12658364, 13039546, 11659774, 12407804, 12658374]"
17838,"[12658334, 12658288, 12658444, 12658532, 12657594, 12658502, 12658348, 12657718, 12658376, 11659606]"
17852,"[12658350, 11659780, 12658426, 12658240, 12658352, 12658348, 12658406, 12658444, 12658446, 12658490]"
17856,"[12657732, 12658482, 13039516, 12657788, 11659580, 11659860, 12322654, 13039838, 12658512, 12407154]"
17863,"[13202644, 13202646, 13202662, 13202648, 13202664, 12407380, 13202642, 13202658, 13202672, 13202666]"
17868,"[11658980, 11658984, 11659534, 11659620, 11659764, 12407728, 11659576, 12407650, 11460966, 11460972]"
17871,"[11659562, 11659804, 11659934, 12371242, 12371376, 12658224, 11659570, 11659604, 11659730, 12371382]"
17878,"[11460986, 12360410, 12360420, 12658304, 12407730, 12973004, 12658266, 12360448, 12396562, 11460926]"
17888,"[12657384, 12657386, 12657694, 12360426, 12657388, 11659220, 12657514, 12657364, 11660028, 12657402]"
17910,"[11714538, 12658440, 13039848, 11714576, 12360412, 12407730, 12658406, 12658306, 12658342, 12371374]"
17924,"[12322660, 12360390, 12406950, 12322668, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400]"
17945,"[11659156, 12371246, 12406928, 12406930, 12407880, 12407314, 11460902, 12406886, 12406900, 12407910]"
